change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
50958,77,0,39,1,0,8,0,1,1014,98,'2005-06-15 14:49:00+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/testall.java,1,3,1
50977,0,0,9,2,4,1,2,4,55,176,'2005-06-15 16:58:03+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/capturebinding.java,0,3,0
50991,308,0,3,2,0,2,0,2,68,28,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/aptplugin.java,2,3,0
50999,308,0,6,1,2,3,1,2,23,199,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,3,0
51005,308,0,1,3,4,1,2,5,5,38,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/aptcorepreferenceinitializer.java,0,3,0
51013,308,0,1,148,132,0,6,154,29,28,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,13,3,1
51021,308,0,1,18,0,1,0,18,5,23,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptpreferenceconstants.java,17,3,1
51025,308,0,1,5,4,1,2,7,29,156,'2005-06-15 21:07:03+00:00',21,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/perftests.java,2,3,0
51037,563,5,4,79,12,2,14,93,69,236,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,67,4,1
51044,563,0,2,16,16,2,2,18,2,31,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/factorycontainer.java,1,4,0
51050,563,0,2,12,5,1,1,13,2,101,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/jarfactorycontainer.java,5,4,0
51057,563,0,2,16,0,2,0,16,2,25,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/pluginfactorycontainer.java,14,4,1
51065,563,0,1,38,2,0,1,39,37,36,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/filesystemutil.java,33,4,1
51072,563,0,2,39,0,1,0,39,31,170,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,35,4,0
51077,563,0,5,1,2,1,1,2,37,66,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptutil.java,0,4,0
51085,0,0,0,131,0,0,0,131,0,199,'2005-06-16 23:38:35+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/factorypathutil.java,130,4,1
51092,0,0,2,35,23,0,1,36,61,22,'2005-06-21 20:57:08+00:00',20,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/jdtcoretests/alljdtcoretests.java,11,2,0
51101,0,0,19,1,2,3,1,2,263,448,'2005-06-22 09:39:45+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/abstractasttests.java,0,3,0
51111,91,0,45,36,2,2,2,38,996,1386,'2005-06-22 14:45:07+00:00',14,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/typehierarchytests.java,32,3,0
51126,0,0,88,1,0,11,0,1,1477,992,'2005-06-22 14:45:07+00:00',14,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/namelookup.java,1,3,0
51139,0,3,51,1,3,6,7,8,1478,558,'2005-06-23 08:46:24+00:00',8,org.eclipse.jdt.core/model/org/eclipse/jdt/core/icompilationunit.java,0,4,0
51151,0,0,482,1,2,155,1,2,1478,4118,'2005-06-23 16:12:12+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,0,4,0
51163,0,0,484,1,2,155,1,2,1479,4118,'2005-06-23 16:59:56+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,0,4,0
51190,0,2,90,4,3,6,4,8,1479,504,'2005-06-24 16:17:08+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/hierarchy/indexbasedhierarchybuilder.java,1,5,0
51202,314,0,7,2,2,4,2,4,81,90,'2005-06-28 23:54:50+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/aptplugin.java,0,2,0
51211,314,0,8,6,6,4,2,8,36,199,'2005-06-28 23:54:50+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,2,0
51217,314,0,10,2,2,7,1,3,81,1299,'2005-06-28 23:54:50+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/processorenvimpl.java,0,2,0
51225,314,7,10,71,97,6,72,143,43,557,'2005-06-28 23:54:50+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,18,2,1
51244,72,0,320,28,0,94,0,28,371,22396,'2005-07-07 15:15:41+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,27,4,0
50572,1052,0,5,21,17,4,4,25,59,98,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatch.java,5,1,1
50581,1052,1,2,12,22,1,16,28,12,358,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatchrunnable.java,1,1,1
50587,1052,2,2,44,43,1,13,57,14,171,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,6,1,1
50594,1052,0,4,2,4,2,2,4,59,395,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/annotationmirrorimpl.java,0,1,0
50602,1052,0,3,2,4,1,2,4,59,181,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/annotationvalueimpl.java,0,1,0
50610,1052,0,3,3,4,0,2,5,59,66,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/binaryparameterdeclarationimpl.java,0,1,0
50617,1052,0,2,2,4,2,2,4,59,216,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/declarationimpl.java,0,1,0
50621,1052,0,2,2,4,0,2,4,26,116,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/sourceparameterdeclarationimpl.java,0,1,0
50625,1052,0,0,90,0,0,0,90,0,120,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/aptproblem.java,89,1,1
50630,1052,0,4,26,83,2,64,90,59,193,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/messagerimpl.java,1,1,1
50638,1052,37,7,101,135,5,95,196,59,1261,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/processorenvimpl.java,4,1,1
50645,0,0,3,3,2,0,1,4,59,113,'2005-06-06 21:20:10+00:00',21,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/sourcepositionimpl.java,1,1,0
50657,813,0,45,80,2,10,1,81,166,3480,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchbugstests.java,78,3,0
50674,813,35,246,111,77,55,71,182,1464,2196,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/matchlocator.java,50,3,0
50682,813,0,29,11,0,0,0,11,851,183,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/matchingnodeset.java,9,3,0
50689,813,47,53,114,36,12,67,181,635,566,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/methodlocator.java,89,3,0
50697,813,22,52,0,0,5,23,23,1464,386,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/methodpattern.java,0,3,0
50705,813,0,46,1,0,10,0,1,635,813,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/patternlocator.java,1,3,0
50713,0,0,21,2,4,0,2,4,631,144,'2005-06-08 16:53:11+00:00',16,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/possiblematch.java,0,3,0
50727,193,0,162,48,2,137,1,49,602,8108,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/formatterregressiontests.java,46,3,1
50735,193,0,0,10,0,0,0,10,0,10,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core.tests.model/workspace/formatter/test581/a_in.java,9,3,0
50737,193,0,0,15,0,0,0,15,0,15,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core.tests.model/workspace/formatter/test581/a_out.java,14,3,0
50743,193,0,0,10,0,0,0,10,0,10,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core.tests.model/workspace/formatter/test582/a_in.java,9,3,0
50746,193,0,0,15,0,0,0,15,0,15,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core.tests.model/workspace/formatter/test582/a_out.java,14,3,0
50758,0,0,160,22,0,88,0,22,726,5209,'2005-06-08 23:04:54+00:00',23,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/codeformattervisitor.java,21,3,0
50770,0,0,5,2,2,2,2,4,443,437,'2005-06-09 19:14:26+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/modifying/astrewritingmodifyingcopytest.java,0,4,0
50819,545,0,0,54,0,0,0,54,0,54,'2005-06-10 03:28:49+00:00',3,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/aptuiplugin.java,53,5,0
50823,545,0,0,151,0,0,0,151,0,605,'2005-06-10 03:28:49+00:00',3,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/aptconfigurationblock.java,150,5,0
50827,545,0,0,138,0,0,0,138,0,65,'2005-06-10 03:28:49+00:00',3,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/aptpreferencepage.java,137,5,0
50835,174,0,306,118,0,86,0,118,347,21390,'2005-06-13 15:54:41+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,117,1,0
50842,174,0,22,10,12,1,4,14,347,233,'2005-06-13 15:54:41+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/parameterizedsingletypereference.java,0,1,0
50848,0,0,227,4,4,25,1,5,1468,3374,'2005-06-13 15:54:41+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,1,0
50865,578,2,2,164,166,1,139,303,66,275,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,121,1,1
50871,578,1,5,9,16,2,14,23,21,204,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,1,1,1
50879,578,0,0,25,0,0,0,25,0,0,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/factorycontainer.java,24,1,1
50884,578,0,0,35,0,0,0,35,0,129,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/jarfactorycontainer.java,34,1,0
50889,578,0,0,22,0,0,0,22,0,66,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/pluginfactorycontainer.java,21,1,1
50892,0,0,4,4,7,1,5,9,34,67,'2005-06-13 23:40:32+00:00',23,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptutil.java,0,1,0
50913,89,0,13,21,0,1,0,21,1001,288,'2005-06-14 19:25:47+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/snippetcompletiontests.java,20,2,0
50929,0,0,246,20,0,31,0,20,1470,5860,'2005-06-14 19:25:47+00:00',19,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/completionengine.java,19,2,0
50945,0,0,29,5,10,4,5,10,131,486,'2005-06-15 13:00:42+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/bindingkeyresolver.java,0,3,0
50961,0,0,68,1,0,11,0,1,1470,439,'2005-06-15 14:50:46+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/conditionalexpression.java,1,3,0
50970,84,0,32,22,2,4,1,23,259,1134,'2005-06-15 16:29:45+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astmodelbridgetests.java,20,3,0
50985,0,0,103,4,5,64,2,6,1233,1122,'2005-06-15 16:29:45+00:00',16,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/typebinding.java,0,3,0
50995,0,0,107,1,2,12,1,2,1471,1498,'2005-06-16 14:37:22+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/sourcetypebinding.java,0,4,0
51008,0,0,315,38,0,91,0,38,350,21915,'2005-06-16 15:59:47+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,37,4,1
51028,0,0,316,46,0,92,0,46,350,21953,'2005-06-16 20:46:57+00:00',20,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,45,4,0
51043,180,0,2,6,0,1,0,6,37,73,'2005-06-17 18:00:31+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/filesystemutil.java,4,5,1
51049,180,0,3,5,0,1,0,5,31,209,'2005-06-17 18:00:31+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,4,5,0
51056,180,0,1,1,0,1,0,1,0,131,'2005-06-17 18:00:31+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/factorypathutil.java,1,5,0
51064,180,0,0,104,0,0,0,104,0,111,'2005-06-17 18:00:31+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/preferencestests.java,103,5,1
51067,0,0,4,1,0,0,0,1,57,45,'2005-06-17 18:00:31+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/testall.java,1,5,0
51078,103,0,164,27,2,116,1,28,355,5749,'2005-06-21 15:29:24+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconverter15test.java,25,2,1
51086,103,0,18,3,0,3,0,3,263,445,'2005-06-21 15:29:24+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/abstractasttests.java,2,2,0
51095,0,5,230,6,6,25,7,13,1476,3380,'2005-06-21 15:29:24+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,2,0
51112,425,0,46,17,0,0,0,17,356,7587,'2005-06-22 13:20:17+00:00',13,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,16,3,0
51136,425,0,247,26,0,31,0,26,1477,5880,'2005-06-22 13:20:17+00:00',13,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/completionengine.java,20,3,0
51145,425,77,5,37,55,1,105,142,250,262,'2005-06-22 13:20:17+00:00',13,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/internalcompletionproposal.java,4,3,0
51154,0,0,26,42,63,4,27,69,448,1463,'2005-06-22 13:20:17+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/core/completionproposal.java,0,3,0
51165,0,0,7,28,26,6,11,39,29,358,'2005-06-23 20:50:21+00:00',20,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatchrunnable.java,5,4,1
51176,187,1,3,21,21,2,4,25,78,125,'2005-06-25 17:53:58+00:00',17,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/env/filerimpl.java,1,6,0
51183,187,0,8,51,6,8,3,54,78,987,'2005-06-25 17:53:58+00:00',17,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/generatedfilemanager.java,46,6,1
51191,0,0,1,11,10,1,4,15,45,155,'2005-06-25 17:53:58+00:00',17,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/packageutil.java,1,6,1
50590,72,2,21,3,0,4,4,7,1061,550,'2005-06-07 10:10:05+00:00',10,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/externaljardeltatests.java,2,2,0
50604,72,4,262,0,0,51,5,5,1462,2445,'2005-06-07 10:10:05+00:00',10,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/deltaprocessor.java,0,2,0
50612,0,2,106,0,0,4,3,3,1196,642,'2005-06-07 10:10:05+00:00',10,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/javabuilder.java,0,2,0
50623,92,0,296,25,0,85,0,25,341,20945,'2005-06-07 19:12:38+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,24,2,0
50636,0,0,222,8,12,25,6,14,1463,3379,'2005-06-07 19:12:38+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,2,0
50646,0,0,47,2,4,6,2,4,1197,685,'2005-06-08 15:36:46+00:00',15,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/state.java,0,3,0
50658,397,0,102,17,22,41,7,24,646,4687,'2005-06-08 18:17:14+00:00',18,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,0,3,0
50667,397,0,298,3,6,85,3,6,342,21050,'2005-06-08 18:17:14+00:00',18,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,0,3,0
50675,397,0,12,51,4,2,2,53,814,767,'2005-06-08 18:17:14+00:00',18,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/codecorrectiontests.java,48,3,1
50683,0,62,136,29,89,27,154,183,1464,1100,'2005-06-08 18:17:14+00:00',18,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/compileroptions.java,5,3,1
50695,133,0,12,98,0,4,0,98,650,991,'2005-06-08 21:29:31+00:00',21,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/trystatementtest.java,96,3,0
50703,133,0,80,3,2,15,1,4,1464,563,'2005-06-08 21:29:31+00:00',21,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/trystatement.java,2,3,0
50720,0,0,301,35,2,85,1,36,342,21116,'2005-06-08 22:36:40+00:00',22,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,33,3,0
50732,0,0,54,10,13,13,5,15,635,613,'2005-06-09 13:05:34+00:00',13,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/methodlocator.java,0,4,0
50744,0,0,10,2,2,3,1,3,308,1041,'2005-06-09 15:11:22+00:00',15,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/dependencytests.java,0,4,0
50762,88,0,13,21,0,1,0,21,1064,415,'2005-06-09 17:36:09+00:00',17,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javamodeltests.java,20,4,0
50774,0,0,284,20,2,50,1,21,1465,2783,'2005-06-09 17:36:09+00:00',17,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelmanager.java,18,4,0
50795,0,0,15,8,0,6,0,8,205,419,'2005-06-10 14:21:04+00:00',14,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacesearchtests.java,7,5,0
50852,568,0,4,3,4,3,3,6,19,354,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptdispatchrunnable.java,0,1,1
50856,568,0,4,14,6,2,2,16,21,192,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,7,1,0
50862,568,34,3,42,109,0,119,161,33,144,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptutil.java,5,1,0
50870,568,0,0,144,0,0,0,144,0,145,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/scannerutil.java,143,1,0
50882,568,0,0,83,0,0,0,83,0,199,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/apitests.java,82,1,1
50887,568,0,3,1,0,0,0,1,53,44,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/testall.java,1,1,0
50896,0,0,0,28,0,0,0,28,0,28,'2005-06-13 18:18:11+00:00',18,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/helloworld/helloworldwildcardannotationprocessorfactory.java,27,1,1
50902,0,0,46,130,6,10,4,134,172,3559,'2005-06-14 16:34:38+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchbugstests.java,123,2,0
50910,294,66,3,11,6,2,75,86,67,300,'2005-06-14 19:05:21+00:00',19,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,5,2,0
50916,294,1,1,10,11,1,4,14,0,25,'2005-06-14 19:05:21+00:00',19,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/factorycontainer.java,0,2,1
50925,294,0,1,68,2,0,2,70,0,35,'2005-06-14 19:05:21+00:00',19,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/jarfactorycontainer.java,62,2,1
50933,0,0,1,5,2,1,2,7,0,22,'2005-06-14 19:05:21+00:00',19,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/pluginfactorycontainer.java,2,2,1
50942,92,0,45,24,0,0,0,24,349,7563,'2005-06-15 13:08:25+00:00',13,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,23,3,0
50956,92,0,46,1,0,3,0,1,1470,356,'2005-06-15 13:08:25+00:00',13,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/engine.java,1,3,0
50963,0,0,34,15,0,8,0,15,1470,196,'2005-06-15 13:08:25+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/localtypebinding.java,14,3,0
50982,132,1,8,19,52,1,52,71,55,209,'2005-06-15 16:39:27+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/capturebinding.java,12,3,0
51000,153,1,118,1,0,14,2,3,1471,1127,'2005-06-16 08:57:07+00:00',8,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/classscope.java,1,4,0
51006,153,0,64,6,11,4,7,13,349,1014,'2005-06-16 08:57:07+00:00',8,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/parameterizedtypebinding.java,0,4,0
51014,153,1,82,23,23,6,9,32,1471,984,'2005-06-16 08:57:07+00:00',8,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/referencebinding.java,3,4,0
51022,0,0,229,11,17,25,8,19,1471,3377,'2005-06-16 08:57:07+00:00',8,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,4,0
51051,407,33,5,188,136,2,128,316,32,0,'2005-06-18 02:31:28+00:00',2,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,128,6,1
51061,0,0,11,3,4,1,2,5,215,491,'2005-06-20 14:37:47+00:00',14,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacebuildtests.java,0,1,0
51074,979,3,6,78,89,3,47,125,73,301,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,12,2,1
51080,979,0,7,3,6,3,3,6,28,199,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,2,1
51088,979,0,0,242,0,0,0,242,0,199,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/factorypathutil.java,241,2,1
51093,979,19,7,49,62,4,50,99,35,418,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptconfig.java,7,2,1
51099,979,1,6,3,4,1,3,6,41,66,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/aptutil.java,1,2,0
51104,979,198,3,0,0,2,199,199,4,199,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/util/factorypathutil.java,0,2,0
51107,979,0,1,4,6,1,3,7,7,83,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/apitests.java,1,2,1
51110,0,1,3,1,0,3,1,2,3,147,'2005-06-21 00:04:12+00:00',0,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/preferencestests.java,1,2,0
51120,102,0,22,46,0,7,0,46,1076,624,'2005-06-22 15:15:03+00:00',15,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/incrementaltests.java,44,3,0
51135,0,0,54,9,12,5,5,14,1477,1017,'2005-06-22 15:15:03+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/lookupenvironment.java,0,3,0
51158,0,0,483,1,2,155,1,2,1478,4118,'2005-06-23 16:14:42+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,0,4,0
