change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
54100,874,0,1,9,0,0,0,9,11,51,'2005-10-21 22:33:36+00:00',22,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/completiononjavadoctypeparamreference.java,8,5,0
54108,874,0,2,4,0,1,0,4,11,166,'2005-10-21 22:33:36+00:00',22,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/javadoctagconstants.java,4,5,0
54115,0,0,3,31,30,2,1,32,219,61,'2005-10-21 22:33:36+00:00',22,org.eclipse.jdt.core/model/org/eclipse/jdt/core/completioncontext.java,1,5,1
54127,1112,0,104,311,525,4,230,541,1137,10963,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests.java,5,5,0
54134,1112,0,53,142,248,0,106,248,484,7851,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,0,5,0
54142,1112,0,2,26,33,0,14,40,17,470,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadocfieldcompletionmodeltest.java,2,5,0
54149,1112,0,5,51,74,1,30,81,17,2416,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadocmethodcompletionmodeltest.java,2,5,0
54156,1112,0,3,21,25,0,9,30,17,1018,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadoctypecompletionmodeltest.java,2,5,0
54173,1112,0,499,1,2,161,1,2,1605,4214,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,0,5,1
54182,0,0,17,1,2,10,1,2,307,99,'2005-10-28 15:24:10+00:00',15,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javacorepreferenceinitializer.java,0,5,1
54191,0,0,9,5,0,4,0,5,177,153,'2005-11-03 22:38:28+00:00',22,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/util/filesystemutil.java,4,4,0
54205,809,2,29,358,112,15,64,422,209,455,'2005-11-04 00:57:00+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,277,5,1
54213,809,0,12,13,10,4,1,14,143,114,'2005-11-04 00:57:00+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/jarfactorycontainer.java,2,5,0
53196,0,0,154,1,3,21,3,4,1309,1145,'2005-10-05 15:09:38+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/iproblem.java,0,3,0
53206,418,0,41,6,24,24,19,25,1139,3054,'2005-10-05 19:02:50+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/classfilereadertest.java,0,3,0
53214,0,1,66,243,120,32,35,278,1273,1691,'2005-10-05 19:02:50+00:00',19,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/disassembler.java,143,3,1
53223,54,0,177,1,2,148,1,2,721,8574,'2005-10-06 15:38:21+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/formatterregressiontests.java,0,4,0
53231,54,0,68,1,2,41,1,2,740,3407,'2005-10-06 15:38:21+00:00',15,org.eclipse.jdt.core/formatter/org/eclipse/jdt/core/formatter/defaultcodeformatterconstants.java,0,4,0
53237,0,0,71,2,4,41,2,4,740,2331,'2005-10-06 15:38:21+00:00',15,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/defaultcodeformatteroptions.java,0,4,0
53246,0,0,12,1,2,3,1,2,1136,2466,'2005-10-07 12:29:04+00:00',12,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/selectiontest.java,0,5,1
53256,57,0,22,1,3,9,3,4,771,1464,'2005-10-07 12:49:25+00:00',12,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/assignmenttest.java,0,5,0
53270,0,0,266,3,4,66,3,6,1584,5897,'2005-10-07 12:49:25+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/problemreporter.java,0,5,0
53281,272,0,9,1,2,0,1,2,276,392,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/abstractcomparabletest.java,0,1,0
53286,272,0,369,3,6,115,3,6,466,25933,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,0,1,0
53293,272,0,97,2,2,11,1,3,1587,448,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/messagesend.java,1,1,0
53298,272,0,23,3,2,1,1,4,1587,84,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/singletypereference.java,2,1,0
53305,272,0,27,4,4,5,2,6,1587,181,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/typereference.java,2,1,0
53312,272,8,145,7,6,28,13,20,1587,991,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/compileroptions.java,3,1,0
53317,272,1,267,6,0,66,1,7,1587,5897,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/problemreporter.java,4,1,0
53325,0,0,490,5,6,157,5,10,1587,4139,'2005-10-10 14:16:12+00:00',14,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,0,1,0
53334,403,0,59,30,0,16,0,30,328,4238,'2005-10-11 16:38:35+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/methodverifytest.java,29,2,0
53356,403,6,62,25,42,10,34,59,1589,598,'2005-10-11 16:38:35+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier.java,3,2,0
53364,0,2,41,102,40,6,28,130,452,435,'2005-10-11 16:38:35+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier15.java,79,2,0
53380,411,1,13,19,32,0,30,49,401,141,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/allperformancetests.java,9,3,0
53387,411,0,11,2,4,2,2,4,329,662,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspaceasttests.java,0,3,0
53393,411,1,13,2,4,1,3,5,329,492,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacebuildtests.java,0,3,0
53401,411,0,2,1,2,0,1,2,186,259,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacecompletiontests.java,0,3,0
53409,411,0,17,1,2,6,1,2,329,428,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacesearchtests.java,0,3,0
53417,411,6,18,108,117,5,46,154,401,890,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacetests.java,18,3,1
53424,0,0,5,1,2,2,1,2,329,155,'2005-10-12 15:29:22+00:00',15,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacetypehierarchytests.java,0,3,0
53434,187,0,58,2,4,12,2,4,1083,3168,'2005-10-13 14:51:13+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/charoperation.java,0,4,0
53442,187,0,160,3,6,85,3,6,1590,3633,'2005-10-13 14:51:13+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scanner.java,0,4,0
53449,187,0,7,37,68,4,37,74,235,260,'2005-10-13 14:51:13+00:00',14,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scannerhelper.java,0,4,0
53457,0,0,80,3,6,28,3,6,1039,3632,'2005-10-13 14:51:13+00:00',14,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/publicscanner.java,0,4,0
53467,71,0,375,28,0,117,0,28,469,26000,'2005-10-13 16:47:43+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,27,4,0
53482,0,0,63,2,0,6,0,2,1591,668,'2005-10-13 16:47:43+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/typebinding.java,1,4,0
53499,1860,0,118,2,4,48,2,4,773,5738,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,0,4,0
53507,1860,0,0,156,0,0,0,156,0,156,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/externalizestringliterals15test.java,155,4,0
53510,1860,0,3,192,8,3,5,197,77,248,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/externalizestringliteralstest.java,186,4,1
53518,1860,0,44,1,0,11,0,1,1134,100,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/testall.java,1,4,0
53534,1860,1,45,10,10,10,3,13,1591,491,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/compilationresult.java,0,4,0
53543,1860,1,52,146,22,16,6,152,1591,348,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/compilationunitdeclaration.java,123,4,1
53553,1860,0,21,2,4,1,2,4,1591,79,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/extendedstringliteral.java,0,4,0
53562,1860,0,23,5,5,2,3,8,1591,120,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/stringliteral.java,1,4,0
53571,1860,67,16,0,0,3,68,68,1518,68,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/nlsline.java,0,4,0
53576,1860,0,3,7,28,3,27,34,77,50,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/nlstag.java,0,4,0
53584,1860,12,321,35,76,147,74,109,1591,9408,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser.java,11,4,0
53592,1860,32,161,120,182,86,125,245,1591,3633,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scanner.java,4,4,1
53599,0,33,81,120,182,29,126,246,1039,3632,'2005-10-13 19:18:58+00:00',19,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/publicscanner.java,4,4,1
53609,0,0,379,62,62,117,1,63,470,26064,'2005-10-14 14:40:16+00:00',14,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,0,5,0
53623,0,0,53,1,2,17,1,2,1592,488,'2005-10-14 17:20:33+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/compilationunitdeclaration.java,0,5,1
53635,0,0,5,2,4,0,2,4,914,100,'2005-10-14 22:26:02+00:00',22,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/continuestatement.java,0,5,0
53647,59,0,23,20,20,13,2,22,189,206,'2005-10-15 00:00:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/annotationprocessorfactoryloader.java,0,6,1
53656,0,1,25,2,5,11,6,8,144,271,'2005-10-15 00:00:23+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/aptcompilationparticipant.java,0,6,0
53667,71,0,50,1,2,17,1,2,1572,2819,'2005-10-17 09:10:28+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/util/util.java,0,1,0
53675,71,0,75,1,2,20,1,2,1594,2782,'2005-10-17 09:10:28+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/core/signature.java,0,1,0
53683,71,0,39,1,2,2,1,2,1594,321,'2005-10-17 09:10:28+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/member.java,0,1,0
53691,71,0,113,1,2,42,1,2,1594,1275,'2005-10-17 09:10:28+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/sourcemapper.java,0,1,0
53699,0,0,75,1,2,29,1,2,1284,2819,'2005-10-17 09:10:28+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/util.java,0,1,0
53713,77,0,253,3,6,32,3,6,1594,6432,'2005-10-17 12:52:29+00:00',12,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/completionengine.java,0,1,0
53721,77,0,76,1,2,15,1,2,1594,1244,'2005-10-17 12:52:29+00:00',12,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/selectionparser.java,0,1,0
53729,77,0,323,2,2,147,1,3,1594,9369,'2005-10-17 12:52:29+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser.java,0,1,0
53738,0,0,20,1,2,4,1,2,859,2295,'2005-10-17 12:52:29+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/diagnose/diagnoseparser.java,0,1,0
53760,97,0,89,23,23,44,1,24,361,4214,'2005-10-17 16:01:29+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/enumtest.java,0,1,0
53773,97,0,67,8,6,9,2,10,1594,769,'2005-10-17 16:01:29+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodbinding.java,2,1,0
53780,0,0,64,1,2,12,1,2,1594,591,'2005-10-17 16:01:29+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier.java,0,1,0
53799,118,0,85,47,0,16,0,47,315,3377,'2005-10-18 10:00:26+00:00',10,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/autoboxingtest.java,46,2,0
53818,0,0,87,2,0,17,0,2,1595,493,'2005-10-18 10:00:26+00:00',10,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/castexpression.java,1,2,0
53826,166,18,50,62,23,33,35,97,1253,405,'2005-10-18 19:22:15+00:00',19,org.eclipse.jdt.core/antadapter/org/eclipse/jdt/core/jdtcompileradapter.java,46,2,0
53845,95,1,120,6,6,48,2,8,779,5733,'2005-10-19 16:54:30+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,0,3,0
53852,95,0,62,18,0,17,0,18,336,4400,'2005-10-19 16:54:30+00:00',16,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/methodverifytest.java,17,3,0
53859,0,3,66,6,2,12,5,11,1597,594,'2005-10-19 16:54:30+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/methodverifier.java,4,3,0
53911,216,0,45,1,2,8,1,2,681,1653,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/searchpattern.java,0,4,0
53919,216,0,37,1,2,3,1,2,611,885,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/diskindex.java,0,4,0
53922,216,0,18,9,15,3,8,17,670,185,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/index.java,0,4,0
53929,216,0,7,1,2,1,1,2,611,113,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/memoryindex.java,0,4,0
53936,216,0,30,4,4,2,2,6,835,305,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/constructorpattern.java,0,4,0
53944,216,0,18,2,4,5,2,4,540,281,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/javasearchpattern.java,0,4,0
53951,216,0,54,4,4,5,2,6,1597,367,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/methodpattern.java,0,4,0
53959,216,0,4,2,2,2,1,3,215,237,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/multitypedeclarationpattern.java,0,4,0
53966,216,0,49,6,10,11,6,12,768,903,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/patternlocator.java,0,4,0
53974,216,0,52,2,2,4,1,3,1597,267,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/supertypereferencepattern.java,0,4,0
53981,0,0,53,3,4,9,2,5,1597,370,'2005-10-20 14:55:50+00:00',14,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/typedeclarationpattern.java,1,4,0
53993,0,1,14,5,6,6,4,9,119,763,'2005-10-21 23:03:02+00:00',23,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/factorypathconfigurationblock.java,2,5,0
54004,0,0,18,1,2,6,1,2,340,428,'2005-10-24 08:16:18+00:00',8,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacesearchtests.java,0,1,0
54014,173,0,115,1,2,47,1,2,1602,3782,'2005-10-24 17:24:40+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfile.java,0,1,0
54022,173,0,65,7,14,13,7,14,1602,1050,'2005-10-24 17:24:40+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/classfilereader.java,0,1,1
54030,173,0,39,5,10,9,5,10,1602,404,'2005-10-24 17:24:40+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/fieldinfo.java,0,1,0
54037,0,0,36,6,12,9,6,12,1602,341,'2005-10-24 17:24:40+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/methodinfo.java,0,1,0
54062,0,0,391,29,0,120,0,29,481,26567,'2005-10-26 00:35:09+00:00',0,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,28,3,0
54070,0,0,15,1,2,6,1,2,125,764,'2005-10-27 02:18:32+00:00',2,org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/factorypathconfigurationblock.java,0,4,0
54084,235,0,147,17,24,12,12,29,1203,2155,'2005-10-27 12:47:31+00:00',12,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/abstractjavamodeltests.java,0,4,0
54090,235,2,63,13,115,16,105,118,1203,2383,'2005-10-27 12:47:31+00:00',12,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javaelementdeltatests.java,0,4,0
54097,0,0,68,4,8,10,4,8,1113,2206,'2005-10-27 12:47:31+00:00',12,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/reconcilertests.java,0,4,0
54107,0,0,23,1,2,3,1,2,282,993,'2005-10-27 15:43:48+00:00',15,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/basicsearchengine.java,0,4,0
54122,1359,0,103,281,24,4,9,290,1137,10691,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests.java,261,5,0
54130,1359,2,52,217,107,0,32,249,484,7666,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,121,5,0
54137,1359,0,1,20,0,0,0,20,17,450,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadocfieldcompletionmodeltest.java,19,5,0
54143,1359,0,4,37,0,1,0,37,17,2379,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadocmethodcompletionmodeltest.java,36,5,0
54150,1359,0,2,15,0,0,0,15,17,1003,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javadoctypecompletionmodeltest.java,14,5,0
54158,1359,6,1,0,0,0,7,7,973,6,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/workspace/completion/src/completionlocaltype1.java,0,5,0
54163,1359,13,1,0,0,0,14,14,484,13,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/workspace/completion/src3/test0021/test.java,0,5,0
54166,1359,17,1,0,0,0,18,18,484,13,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/workspace/completion/src3/test0022/test.java,0,5,0
54171,1359,12,1,0,0,0,13,13,484,13,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/workspace/completion/src3/test0026/test.java,0,5,0
54174,1359,12,1,0,0,0,13,13,484,13,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core.tests.model/workspace/completion/src3/test0027/test.java,0,5,0
54187,1359,0,257,69,76,33,43,112,1605,6418,'2005-10-28 11:52:22+00:00',11,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/completionengine.java,3,5,0
53159,0,0,38,3,4,25,2,5,1180,665,'2005-10-04 23:30:23+00:00',23,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/util/util.java,1,2,0
53167,0,0,86,35,0,44,0,35,348,4179,'2005-10-05 09:18:07+00:00',9,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/enumtest.java,34,3,0
53189,0,0,20,4,4,2,1,5,1286,193,'2005-10-05 11:05:07+00:00',11,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelcache.java,0,3,0
53199,0,0,45,36,58,0,36,72,1582,699,'2005-10-05 16:01:25+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javaelementdelta.java,0,3,0
53207,125,0,42,89,2,24,1,90,1139,3041,'2005-10-05 19:26:11+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/classfilereadertest.java,87,3,1
53215,0,0,67,1,2,33,1,2,1273,1899,'2005-10-05 19:26:11+00:00',19,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/disassembler.java,0,3,0
53226,0,0,155,1,2,21,1,2,1310,1143,'2005-10-06 16:16:40+00:00',16,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/iproblem.java,0,4,0
53235,36,0,21,3,3,8,1,4,770,1462,'2005-10-07 00:10:57+00:00',0,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/assignmenttest.java,0,5,1
53254,170,0,14,10,2,5,1,11,1136,2466,'2005-10-07 12:44:27+00:00',12,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/selectiontest.java,7,5,0
53261,170,0,12,8,9,3,4,12,1450,47,'2005-10-07 12:44:27+00:00',12,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/completiononlocalname.java,0,5,0
53269,170,0,10,9,11,2,5,14,1292,41,'2005-10-07 12:44:27+00:00',12,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/selectiononlocalname.java,0,5,0
53273,170,2,28,11,10,4,3,14,1584,122,'2005-10-07 12:44:27+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/abstractvariabledeclaration.java,1,5,0
53277,0,0,20,4,14,11,12,16,463,478,'2005-10-07 12:44:27+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/foreachstatement.java,0,5,0
53323,14833,0,5,5,3,0,1,6,1140,190,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/allocationexpressioncompletiontest.java,1,1,0
53329,14833,0,7,5,0,0,0,5,304,4639,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/annotationcompletionparsertest.java,3,1,0
53337,14833,0,5,5,0,0,0,5,1140,209,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/classliteralaccesscompletiontest.java,3,1,0
53345,14833,0,21,10,2,1,1,11,1139,8609,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/completionparsertest.java,6,1,0
53352,14833,0,32,5,0,6,0,5,1076,8634,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/completionparsertest2.java,3,1,0
53360,14833,0,7,5,0,1,0,5,993,15515,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/completionparsertestkeyword.java,3,1,0
53368,14833,1,9,4,6,0,7,11,1140,1037,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/completionrecoverytest.java,2,1,0
53374,14833,0,9,5,0,1,0,5,1139,2030,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/dietcompletiontest.java,3,1,0
53382,14833,0,5,5,0,1,0,5,230,841,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/enumcompletionparsertest.java,3,1,0
53389,14833,0,6,5,0,0,0,5,1140,380,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/explicitconstructorinvocationcompletiontest.java,3,1,0
53395,14833,0,12,5,0,2,0,5,1140,2419,'2005-10-10 15:30:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/fieldaccesscompletiontest.java,3,1,0
