change_id,413_patch_lines,402_lines_deleted,408_previous_patches,414_lines_inserted,403_lines_changed,409_previous_buggy_patches,415_lines_removed,404_loc,410_file_age,405_file_lines,411_commit_time,406_time_of_day,412_full_path,401_lines_added,407_day_of_week,500_Buggy?
52607,73,0,102,1,0,5,0,1,1553,614,'2005-09-06 13:55:46+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javaelement.java,1,2,0
52623,292,10,4,45,45,1,17,62,294,127,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspacetypehierarchytests.java,1,3,0
52638,292,0,91,7,2,6,1,8,1554,504,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/hierarchy/indexbasedhierarchybuilder.java,5,3,0
52643,292,0,42,2,4,7,2,4,637,1540,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/searchpattern.java,0,3,0
52650,292,0,20,9,14,2,7,16,735,268,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/classfilematchlocator.java,0,3,0
52658,292,0,10,9,14,2,7,16,725,89,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/supertypereferencelocator.java,0,3,0
52665,0,0,50,23,23,3,8,31,1554,248,'2005-09-07 11:30:50+00:00',11,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/supertypereferencepattern.java,4,3,0
52686,315,3,15,10,8,4,6,16,153,428,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/annotationmirrorimpl.java,2,5,0
52691,315,0,4,8,0,2,0,8,59,120,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/factoryloadertests.java,5,5,0
52706,315,0,0,16,0,0,0,16,0,16,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/color.java,15,5,0
52710,315,0,0,17,0,0,0,17,0,17,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/colorannotation.java,16,5,0
52715,315,0,0,62,0,0,0,62,0,62,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/colorannotationprocessor.java,61,5,0
52717,315,0,0,38,0,0,0,38,0,38,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/colorannotationprocessorfactory.java,37,5,0
52721,315,0,0,32,0,0,0,32,0,32,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/colortestcodeexample.java,31,5,0
52725,0,0,0,16,0,0,0,16,0,16,'2005-09-09 00:28:46+00:00',0,org.eclipse.jdt.apt.tests/srcext/org/eclipse/jdt/apt/tests/external/annotations/classloader/colorwrapper.java,15,5,0
52731,282,0,61,74,75,38,2,76,432,6670,'2005-09-12 21:22:08+00:00',21,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertestast3_2.java,0,1,0
52745,0,1,216,131,130,95,6,137,1322,5022,'2005-09-12 21:22:08+00:00',21,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/astconverter.java,1,1,0
52753,0,0,16,7,2,6,1,8,1060,986,'2005-09-14 14:05:49+00:00',14,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/copymoveresourcestests.java,4,3,0
52763,69,1,12,5,6,3,7,12,434,9697,'2005-09-14 23:31:33+00:00',23,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconverterast3test.java,3,3,0
52770,0,1,68,5,10,27,8,13,1161,9876,'2005-09-14 23:31:33+00:00',23,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertest.java,0,3,0
52789,97,0,64,29,2,39,1,30,435,6787,'2005-09-15 18:48:55+00:00',18,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertestast3_2.java,27,4,1
52796,97,0,0,6,0,0,0,6,0,5,'2005-09-15 18:48:55+00:00',18,org.eclipse.jdt.core.tests.model/workspace/converter/src/test0619/a.java,5,4,0
52394,0,0,8,1,2,2,1,2,282,657,'2005-08-26 13:11:37+00:00',13,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/fullsourceworkspaceasttests.java,0,5,0
52403,88,0,48,14,0,0,0,14,424,7604,'2005-08-29 16:08:29+00:00',16,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/completiontests_1_5.java,13,1,0
52417,0,0,250,16,22,31,10,26,1545,5892,'2005-08-29 16:08:29+00:00',16,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/completionengine.java,0,1,0
52437,380,0,166,21,21,140,2,23,684,8400,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/formatterregressiontests.java,0,2,1
52445,380,0,0,33,0,0,0,33,0,33,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core.tests.model/workspace/formatter/test590/a_in.java,32,2,0
52451,380,0,0,33,0,0,0,33,0,33,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core.tests.model/workspace/formatter/test590/a_out.java,32,2,0
52456,380,0,0,33,0,0,0,33,0,33,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core.tests.model/workspace/formatter/test591/a_in.java,32,2,0
52461,380,0,0,33,0,0,0,33,0,33,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core.tests.model/workspace/formatter/test591/a_out.java,32,2,0
52470,380,0,63,12,0,38,0,12,703,3372,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core/formatter/org/eclipse/jdt/core/formatter/defaultcodeformatterconstants.java,11,2,0
52475,380,0,67,8,0,39,0,8,703,2301,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/defaultcodeformatteroptions.java,7,2,0
52480,0,0,90,11,41,51,39,50,831,1588,'2005-08-30 17:32:49+00:00',17,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/scribe.java,6,2,0
52491,127,3,17,42,4,0,6,48,1147,279,'2005-09-01 11:24:29+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/namelookuptests2.java,38,4,0
52508,0,0,72,5,2,29,1,6,1238,2813,'2005-09-01 11:24:29+00:00',11,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/util.java,3,4,0
52539,618,0,0,177,0,0,0,177,0,232,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/filegenerationtests.java,176,4,0
52542,618,0,13,1,0,0,0,1,133,53,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/testall.java,1,4,1
52550,618,0,0,18,0,0,0,18,0,18,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/filegenlocationannotation.java,17,4,0
52555,618,0,0,63,0,0,0,63,0,63,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/filegenlocationannotationprocessor.java,62,4,0
52559,618,0,0,36,0,0,0,36,0,36,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/filegenlocationannotationprocessorfactory.java,35,4,0
52562,618,0,0,18,0,0,0,18,0,18,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/firstgenannotation.java,17,4,0
52567,618,0,0,52,0,0,0,52,0,53,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/firstgenannotationprocessor.java,51,4,0
52571,618,0,0,36,0,0,0,36,0,36,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/firstgenannotationprocessorfactory.java,35,4,0
52575,618,0,0,18,0,0,0,18,0,18,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/secondgenannotation.java,17,4,0
52580,618,0,0,66,0,0,0,66,0,66,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/secondgenannotationprocessor.java,65,4,0
52583,0,0,0,36,0,0,0,36,0,36,'2005-09-01 19:55:48+00:00',19,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/filegen/secondgenannotationprocessorfactory.java,35,4,0
52591,57,0,17,1,0,0,0,1,1152,541,'2005-09-06 11:51:28+00:00',11,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/buffertests.java,1,2,0
52620,180,0,59,26,14,5,1,27,1090,1598,'2005-09-07 10:54:57+00:00',10,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/resolvetests.java,11,3,0
52627,180,0,0,6,0,0,0,6,0,6,'2005-09-07 10:54:57+00:00',10,org.eclipse.jdt.core.tests.model/workspace/resolve/class-folder/resolveconstructorcall.java,5,3,0
52630,180,0,0,8,0,0,0,8,0,8,'2005-09-07 10:54:57+00:00',10,org.eclipse.jdt.core.tests.model/workspace/resolve/class-folder/resolveconstructorcallofmembertype2.java,7,3,0
52641,0,0,59,43,54,4,13,56,1554,806,'2005-09-07 10:54:57+00:00',10,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/selectionrequestor.java,0,3,0
52651,87,0,351,36,0,107,0,36,434,23769,'2005-09-08 11:07:17+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,35,4,0
52666,0,2,239,3,0,25,3,6,1555,3498,'2005-09-08 11:07:17+00:00',11,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,2,4,0
52679,0,10,267,0,0,51,11,11,1556,2442,'2005-09-09 11:09:45+00:00',11,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/deltaprocessor.java,0,5,0
52692,787,0,16,217,0,8,0,217,435,1727,'2005-09-09 17:30:03+00:00',17,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/foreachstatementtest.java,216,5,1
52699,787,0,352,348,0,107,0,348,435,23805,'2005-09-09 17:30:03+00:00',17,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,347,5,1
52716,0,3,17,58,76,9,62,120,435,476,'2005-09-09 17:30:03+00:00',17,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/foreachstatement.java,31,5,0
52730,285,0,171,14,4,144,2,16,697,8512,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/formatterregressiontests.java,11,1,0
52739,285,0,4,1,2,3,2,3,698,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test013/a_out.java,0,1,0
52744,285,0,2,1,2,2,2,3,698,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test014/a_out.java,0,1,0
52751,285,0,2,1,2,2,2,3,698,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test029/a_out.java,0,1,0
52758,285,0,2,1,2,2,2,3,698,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test030/a_out.java,0,1,0
52767,285,0,1,1,2,1,2,3,389,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test509/a_out.java,0,1,0
52773,285,0,1,1,2,1,2,3,389,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test510/a_out.java,0,1,0
52781,285,0,1,1,2,1,2,3,389,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test511/a_out.java,0,1,0
52788,285,0,1,1,2,1,2,3,389,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test512/a_out.java,0,1,0
52795,285,0,0,11,0,0,0,11,0,11,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test601/a_in.java,10,1,0
52798,285,0,0,36,0,0,0,36,0,32,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core.tests.model/workspace/formatter/test601/a_out.java,35,1,0
52812,0,0,168,20,20,90,4,24,822,5281,'2005-09-12 21:19:11+00:00',21,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/codeformattervisitor.java,0,1,0
52830,35,0,289,3,0,52,0,3,1569,2829,'2005-09-21 16:28:51+00:00',16,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javamodelmanager.java,2,3,0
52843,913,0,15,738,0,8,0,738,758,642,'2005-09-24 15:23:46+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/constanttest.java,736,6,1
52857,913,0,60,1,0,10,0,1,1571,237,'2005-09-24 15:23:46+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/assignment.java,1,6,0
52865,913,0,82,12,0,16,0,12,1571,471,'2005-09-24 15:23:46+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/castexpression.java,11,6,0
52873,913,0,86,11,2,10,1,12,1571,597,'2005-09-24 15:23:46+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/fieldreference.java,9,6,0
52879,0,2,90,22,4,12,4,26,1571,980,'2005-09-24 15:23:46+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/qualifiednamereference.java,19,6,0
52891,171,0,358,75,79,112,30,105,453,25666,'2005-09-27 13:30:28+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,25,2,0
52917,103,0,24,48,2,11,1,49,1126,2008,'2005-09-27 20:44:10+00:00',20,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/batchcompilertest.java,46,2,0
52925,103,0,211,2,2,131,2,4,1575,2750,'2005-09-27 20:44:10+00:00',20,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,0,2,0
52947,85,0,66,38,0,41,0,38,448,6889,'2005-09-28 15:48:11+00:00',15,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertestast3_2.java,37,3,0
52963,0,0,219,5,5,96,1,6,1338,5157,'2005-09-28 15:48:11+00:00',15,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/astconverter.java,0,3,0
52973,197,0,11,4,8,5,4,8,314,3012,'2005-09-28 19:44:06+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/javadoctest_1_3.java,0,3,0
52979,197,0,14,4,8,5,4,8,387,3001,'2005-09-28 19:44:06+00:00',19,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/javadoctest_1_4.java,0,3,0
52987,197,0,27,2,0,2,0,2,681,987,'2005-09-28 19:44:06+00:00',19,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/javasearchjavadoctests.java,2,3,0
53000,197,0,94,9,9,11,1,10,1576,438,'2005-09-28 19:44:06+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/messagesend.java,0,3,0
53009,0,0,243,38,34,25,7,45,1576,3553,'2005-09-28 19:44:06+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,7,3,0
53040,50,0,244,3,6,25,3,6,1577,3584,'2005-09-30 13:58:00+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/scope.java,0,5,0
53049,0,0,268,1,2,51,1,2,1577,2431,'2005-09-30 13:58:00+00:00',13,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/deltaprocessor.java,0,5,0
53062,166,0,360,37,37,113,28,65,456,25745,'2005-09-30 15:37:43+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,23,5,0
53078,0,0,84,2,4,16,2,4,1577,486,'2005-09-30 15:37:43+00:00',15,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/castexpression.java,0,5,0
53092,0,2,85,20,27,16,13,33,1580,486,'2005-10-03 10:05:30+00:00',10,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/castexpression.java,1,1,1
53102,187,0,212,49,21,132,7,56,1581,2750,'2005-10-03 19:16:10+00:00',19,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,24,1,0
53120,187,0,13,2,0,5,0,2,1581,72,'2005-10-03 19:16:10+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/classfileconstants.java,2,1,0
53125,187,0,143,1,0,28,0,1,1581,995,'2005-10-03 19:16:10+00:00',19,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/compileroptions.java,1,1,0
53133,0,0,489,6,0,156,0,6,1581,4133,'2005-10-03 19:16:10+00:00',19,org.eclipse.jdt.core/model/org/eclipse/jdt/core/javacore.java,5,1,0
53144,0,0,67,40,0,42,0,40,454,6927,'2005-10-04 13:38:36+00:00',13,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/astconvertertestast3_2.java,39,2,0
53154,37,0,213,4,4,133,1,5,1582,2792,'2005-10-04 19:29:44+00:00',19,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/main.java,0,2,0
53173,218,0,132,76,2,24,1,77,1181,3591,'2005-10-05 09:20:16+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/classpathtests.java,73,3,0
53186,218,0,75,20,0,10,0,20,1582,870,'2005-10-05 09:20:16+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/core/ijavaproject.java,19,3,0
53192,0,0,350,46,0,52,0,46,1582,3042,'2005-10-05 09:20:16+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/javaproject.java,45,3,0
53200,0,0,16,2,2,2,1,3,1583,172,'2005-10-05 17:34:09+00:00',17,org.eclipse.jdt.core/model/org/eclipse/jdt/core/iclassfile.java,0,3,0
53227,0,1,319,3,4,146,3,6,1584,9408,'2005-10-06 23:55:14+00:00',23,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser.java,1,4,0
53238,119,0,33,54,0,11,0,54,1136,6268,'2005-10-07 01:04:23+00:00',1,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/dietrecoverytest.java,51,5,0
53252,0,0,19,9,9,10,1,10,462,470,'2005-10-07 01:04:23+00:00',1,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/foreachstatement.java,0,5,1
53262,0,0,142,6,8,9,6,12,1183,2076,'2005-10-07 13:45:47+00:00',13,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/abstractjavamodeltests.java,0,5,0
53272,80,0,368,38,0,114,0,38,464,25895,'2005-10-08 13:34:36+00:00',13,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,37,6,0
53283,0,0,88,1,0,19,0,1,1585,724,'2005-10-08 13:34:36+00:00',13,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/compilationunitscope.java,1,6,0
53303,2685,0,116,11,22,47,11,22,770,5721,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/annotationtest.java,0,2,0
53310,2685,0,40,1,2,10,1,2,466,3464,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/compliance_1_5.java,0,2,0
53316,2685,0,88,6,12,44,6,12,354,4214,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/enumtest.java,0,2,0
53324,2685,0,22,1,2,12,1,2,466,2045,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/foreachstatementtest.java,0,2,0
53330,2685,0,370,263,526,115,263,526,466,25933,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,0,2,0
53338,2685,0,58,42,84,16,42,84,328,4238,'2005-10-11 07:40:11+00:00',7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/methodverifytest.java,0,2,0
53355,584,0,22,2,0,1,0,2,1146,489,'2005-10-12 12:05:59+00:00',12,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/utiltest.java,1,3,0
53363,584,0,54,15,13,11,2,17,1082,3152,'2005-10-12 12:05:59+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/charoperation.java,1,3,0
53370,584,50,158,20,26,83,65,85,1589,3678,'2005-10-12 12:05:59+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scanner.java,0,3,0
53375,584,0,5,150,206,3,97,247,234,207,'2005-10-12 12:05:59+00:00',12,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/scannerhelper.java,38,3,0
53383,0,50,78,20,26,26,65,85,1038,3677,'2005-10-12 12:05:59+00:00',12,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/publicscanner.java,0,3,0
53398,2024,0,144,25,0,10,0,25,1189,2115,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/abstractjavamodeltests.java,24,4,0
53405,2024,0,13,133,38,3,26,159,468,530,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/classfiletests.java,103,4,0
53412,2024,0,35,345,127,2,87,432,1079,751,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/compilationunittests.java,292,4,1
53428,2024,0,157,4,0,21,0,4,1317,1144,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/iproblem.java,3,4,0
53435,2024,0,42,22,7,22,4,26,632,1499,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/abstractcommentparser.java,16,4,0
53443,2024,7,39,100,80,7,52,152,695,752,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/javadocparser.java,53,4,0
53450,2024,0,1,9,2,1,1,10,2,158,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/javadoctagconstants.java,6,4,0
53459,2024,0,268,6,0,66,0,6,1590,5902,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/problemreporter.java,5,4,0
53474,2024,0,17,11,0,3,0,11,1590,99,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/core/imember.java,10,4,0
53481,2024,0,51,11,0,9,0,11,1590,1052,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/core/itype.java,10,4,0
53488,2024,0,11,3,0,2,0,3,581,160,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/isourceelementrequestor.java,3,4,0
53494,2024,0,52,59,6,6,3,62,581,1525,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/sourceelementparser.java,47,4,0
53501,2024,0,0,118,0,0,0,118,0,142,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/sourcejavadocparser.java,117,4,0
53508,2024,0,23,12,0,3,0,12,1590,123,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/binarymember.java,11,4,0
53516,2024,0,122,32,0,13,0,32,1590,953,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/binarytype.java,31,4,0
53523,2024,0,63,5,0,3,0,5,1590,487,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/compilationunitstructurerequestor.java,4,4,0
53531,2024,0,38,17,11,1,10,27,1590,314,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/member.java,14,4,1
53541,2024,6,112,39,11,41,12,51,1590,1248,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/sourcemapper.java,22,4,0
53550,2024,0,131,24,0,11,0,24,1590,879,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/sourcetype.java,23,4,0
53559,0,2,31,21,0,1,3,24,1590,285,'2005-10-13 09:09:52+00:00',9,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/sourcetypeelementinfo.java,19,4,0
53569,0,0,13,34,2,0,1,35,321,700,'2005-10-14 08:47:29+00:00',8,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/compatibilityrulestests.java,32,5,0
53580,113,0,376,42,10,117,5,47,470,26028,'2005-10-14 10:30:54+00:00',10,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,36,5,0
53587,0,0,269,2,2,66,2,4,1591,5908,'2005-10-14 10:30:54+00:00',10,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/problemreporter.java,0,5,0
53600,0,1,378,5,0,117,1,6,470,26060,'2005-10-14 11:03:27+00:00',11,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/generictypetest.java,4,5,0
53612,305,0,44,62,23,26,2,64,1148,3148,'2005-10-14 15:05:00+00:00',15,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/classfilereadertest.java,39,5,0
53627,0,35,65,75,35,26,51,126,1299,391,'2005-10-14 15:05:00+00:00',15,org.eclipse.jdt.core/model/org/eclipse/jdt/core/toolfactory.java,48,5,0
